"SourceContinent","ExporterContinent","ConsumerContinent","year","Nutrient","Unit","Value","rec_intake_adults","rni_amount"
"PICs","Europe","Europe",2008,"Zinc","mg",41373515.8955503,11,3761228.7177773
"PICs","Europe","Europe",2008,"Iron","mg",86060765.4531931,18,4781153.63628851
"PICs","Europe","Europe",2008,"Vitamina","mcg",766122978.004781,900,851247.753338645
"PICs","Europe","Europe",2008,"Vitaminb12","mcg",361004010.57457,2.4,150418337.739404
"PICs","Europe","Europe",2009,"Protein","g",1671028086.38145,50,33420561.727629
"PICs","Europe","Europe",2009,"Fattyacids","g",54678350.8466673,1.4,39055964.8904767
"PICs","Europe","Europe",2009,"Calcium","mg",854598869.542743,1300,657383.74580211
"PICs","Europe","Europe",2009,"Zinc","mg",64945046.5472735,11,5904095.14066123
"PICs","Europe","Europe",2009,"Iron","mg",138528298.651828,18,7696016.59176822
"PICs","Europe","Europe",2009,"Vitamina","mcg",1098570295.66985,900,1220633.66185539
"PICs","Europe","Europe",2009,"Vitaminb12","mcg",599868343.765832,2.4,249945143.235763
"PICs","Europe","Europe",2010,"Protein","g",1555925907.70907,50,31118518.1541813
"PICs","Europe","Europe",2010,"Fattyacids","g",50140379.23286,1.4,35814556.5949
"PICs","Europe","Europe",2010,"Calcium","mg",799094998.611118,1300,614688.460470091
"PICs","Europe","Europe",2010,"Zinc","mg",59788449.004833,11,5435313.54589391
"PICs","Europe","Europe",2010,"Iron","mg",126821745.938412,18,7045652.55213401
"PICs","Europe","Europe",2010,"Vitamina","mcg",1034481123.56466,900,1149423.47062739
"PICs","Europe","Europe",2010,"Vitaminb12","mcg",544613543.139428,2.4,226922309.641428
"PICs","Europe","Europe",2011,"Protein","g",1999722057.43713,50,39994441.1487426
"PICs","Europe","Europe",2011,"Fattyacids","g",58256945.3630704,1.4,41612103.8307646
"PICs","Europe","Europe",2011,"Calcium","mg",869231699.912363,1300,668639.769163357
"PICs","Europe","Europe",2011,"Zinc","mg",73840896.720837,11,6712808.79280337
"PICs","Europe","Europe",2011,"Iron","mg",158975825.08891,18,8831990.2827172
"PICs","Europe","Europe",2011,"Vitamina","mcg",1309991701.83141,900,1455546.33536823
"PICs","Europe","Europe",2011,"Vitaminb12","mcg",676494883.047641,2.4,281872867.936517
"PICs","Europe","Europe",2012,"Protein","g",2123833108.84028,50,42476662.1768057
"PICs","Europe","Europe",2012,"Fattyacids","g",70070227.0525207,1.4,50050162.1803719
"PICs","Europe","Europe",2012,"Calcium","mg",974362803.668453,1300,749509.848975733
"PICs","Europe","Europe",2012,"Zinc","mg",83283395.5124567,11,7571217.7738597
"PICs","Europe","Europe",2012,"Iron","mg",181758271.463299,18,10097681.7479611
"PICs","Europe","Europe",2012,"Vitamina","mcg",1369455383.42392,900,1521617.09269324
"PICs","Europe","Europe",2012,"Vitaminb12","mcg",787903817.17443,2.4,328293257.156013
"PICs","Europe","Europe",2013,"Protein","g",2396463190.98605,50,47929263.819721
"PICs","Europe","Europe",2013,"Fattyacids","g",77873088.0786948,1.4,55623634.3419248
"PICs","Europe","Europe",2013,"Calcium","mg",1126714062.80294,1300,866703.125233028
"PICs","Europe","Europe",2013,"Zinc","mg",93969631.598474,11,8542693.78167945
"PICs","Europe","Europe",2013,"Iron","mg",203816377.291033,18,11323132.071724
"PICs","Europe","Europe",2013,"Vitamina","mcg",1545087512.38881,900,1716763.90265424
"PICs","Europe","Europe",2013,"Vitaminb12","mcg",885220578.670753,2.4,368841907.779481
"PICs","Europe","Europe",2014,"Protein","g",2160073491.80351,50,43201469.8360702
"PICs","Europe","Europe",2014,"Fattyacids","g",70795875.0701073,1.4,50568482.1929338
"PICs","Europe","Europe",2014,"Calcium","mg",999878437.02822,1300,769137.259252477
"PICs","Europe","Europe",2014,"Zinc","mg",84409950.4190947,11,7673631.85628134
"PICs","Europe","Europe",2014,"Iron","mg",183282079.078511,18,10182337.726584
"PICs","Europe","Europe",2014,"Vitamina","mcg",1391713635.18993,900,1546348.48354437
"PICs","Europe","Europe",2014,"Vitaminb12","mcg",789986072.999837,2.4,329160863.749932
"PICs","Europe","Europe",2015,"Protein","g",2235856835.01134,50,44717136.7002268
"PICs","Europe","Europe",2015,"Fattyacids","g",70740581.4415209,1.4,50528986.7439435
"PICs","Europe","Europe",2015,"Calcium","mg",1049462112.34935,1300,807278.547961041
"PICs","Europe","Europe",2015,"Zinc","mg",87080261.5066949,11,7916387.40969953
"PICs","Europe","Europe",2015,"Iron","mg",185313211.379992,18,10295178.4099995
"PICs","Europe","Europe",2015,"Vitamina","mcg",1442919403.27917,900,1603243.7814213
"PICs","Europe","Europe",2015,"Vitaminb12","mcg",794239567.975416,2.4,330933153.32309
"PICs","Europe","Europe",2016,"Protein","g",2313781425.14381,50,46275628.5028763
"PICs","Europe","Europe",2016,"Fattyacids","g",73328734.4476655,1.4,52377667.4626182
"PICs","Europe","Europe",2016,"Calcium","mg",1215812861.57667,1300,935240.662751281
"PICs","Europe","Europe",2016,"Zinc","mg",88829796.7892426,11,8075436.07174933
"PICs","Europe","Europe",2016,"Iron","mg",192690741.531948,18,10705041.1962193
"PICs","Europe","Europe",2016,"Vitamina","mcg",1501614183.49939,900,1668460.20388821
"PICs","Europe","Europe",2016,"Vitaminb12","mcg",827608931.525428,2.4,344837054.802262
"PICs","Europe","Europe",2017,"Protein","g",3239309553.92632,50,64786191.0785264
"PICs","Europe","Europe",2017,"Fattyacids","g",99142015.9707754,1.4,70815725.693411
"PICs","Europe","Europe",2017,"Calcium","mg",1417065312.44415,1300,1090050.24034165
"PICs","Europe","Europe",2017,"Zinc","mg",123034171.669222,11,11184924.697202
"PICs","Europe","Europe",2017,"Iron","mg",265133642.70365,18,14729646.8168694
"PICs","Europe","Europe",2017,"Vitamina","mcg",2104210392.06419,900,2338011.54673799
"PICs","Europe","Europe",2017,"Vitaminb12","mcg",1143701386.84971,2.4,476542244.520712
"PICs","Europe","Europe",2018,"Protein","g",4132548724.99691,50,82650974.4999382
"PICs","Europe","Europe",2018,"Fattyacids","g",134060842.668277,1.4,95757744.7630552
"PICs","Europe","Europe",2018,"Calcium","mg",1888206049.09822,1300,1452466.19161402
"PICs","Europe","Europe",2018,"Zinc","mg",161920384.176775,11,14720034.9251614
"PICs","Europe","Europe",2018,"Iron","mg",352272875.889014,18,19570715.3271675
"PICs","Europe","Europe",2018,"Vitamina","mcg",2652304538.71632,900,2947005.04301813
"PICs","Europe","Europe",2018,"Vitaminb12","mcg",1538113891.12072,2.4,640880787.966967
"PICs","Europe","Europe",2019,"Protein","g",4553794813.50128,50,91075896.2700255
"PICs","Europe","Europe",2019,"Fattyacids","g",149067507.230432,1.4,106476790.87888
"PICs","Europe","Europe",2019,"Calcium","mg",2135994047.15077,1300,1643072.34396213
"PICs","Europe","Europe",2019,"Zinc","mg",179574689.706738,11,16324971.7915217
"PICs","Europe","Europe",2019,"Iron","mg",389823401.594398,18,21656855.6441332
"PICs","Europe","Europe",2019,"Vitamina","mcg",2935865915.16619,900,3262073.23907355
"PICs","Europe","Europe",2019,"Vitaminb12","mcg",1705354264.80023,2.4,710564277.000096
"PICs","Europe","Europe",2020,"Protein","g",4421732963.81049,50,88434659.2762098
"PICs","Europe","Europe",2020,"Fattyacids","g",105453761.337584,1.4,75324115.2411316
"PICs","Europe","Europe",2020,"Calcium","mg",1666276612.38466,1300,1281751.24029589
"PICs","Europe","Europe",2020,"Zinc","mg",149441400.236233,11,13585581.8396575
"PICs","Europe","Europe",2020,"Iron","mg",308191878.502297,18,17121771.0279054
"PICs","Europe","Europe",2020,"Vitamina","mcg",3001483148.59339,900,3334981.27621488
"PICs","Europe","Europe",2020,"Vitaminb12","mcg",1272814566.96505,2.4,530339402.902106
"PICs","Europe","Oceania",2007,"Protein","g",111540.169819655,50,2230.8033963931
"PICs","Europe","Oceania",2007,"Fattyacids","g",4112.00327544102,1.4,2937.14519674359
"PICs","Europe","Oceania",2007,"Calcium","mg",52717.9907107823,1300,40.5523005467556
"PICs","Europe","Oceania",2007,"Zinc","mg",4716.87285306999,11,428.806623006363
"PICs","Europe","Oceania",2007,"Iron","mg",10543.5981421565,18,585.755452342025
"PICs","Europe","Oceania",2007,"Vitamina","mcg",69365.7772510292,900,77.0730858344769
"PICs","Europe","Oceania",2007,"Vitaminb12","mcg",47168.7285306999,2.4,19653.6368877916
"PICs","Europe","Oceania",2008,"Protein","g",91146.4680025703,50,1822.92936005141
"PICs","Europe","Oceania",2008,"Fattyacids","g",3360.17576069177,1.4,2400.12554335126
"PICs","Europe","Oceania",2008,"Calcium","mg",43079.1764191253,1300,33.1378280147118
"PICs","Europe","Oceania",2008,"Zinc","mg",3854.45262697437,11,350.404784270397
"PICs","Europe","Oceania",2008,"Iron","mg",8615.83528382506,18,478.657515768059
"PICs","Europe","Oceania",2008,"Vitamina","mcg",56683.1268672701,900,62.9812520747446
"PICs","Europe","Oceania",2008,"Vitaminb12","mcg",38544.5262697437,2.4,16060.2192790599
"PICs","Europe","Oceania",2009,"Protein","g",789117.138860825,50,15782.3427772165
"PICs","Europe","Oceania",2009,"Fattyacids","g",13841.6942014273,1.4,9886.92442959095
"PICs","Europe","Oceania",2009,"Calcium","mg",525346.152058225,1300,404.112424660173
"PICs","Europe","Oceania",2009,"Zinc","mg",22688.8652113624,11,2062.62411012385
"PICs","Europe","Oceania",2009,"Iron","mg",34963.5003507036,18,1942.4166861502
"PICs","Europe","Oceania",2009,"Vitamina","mcg",612137.558939049,900,680.15284326561
"PICs","Europe","Oceania",2009,"Vitaminb12","mcg",129769.15390158,2.4,54070.4807923249
"PICs","Europe","Oceania",2010,"Protein","g",1798123.66684318,50,35962.4733368636
"PICs","Europe","Oceania",2010,"Fattyacids","g",54491.1784924932,1.4,38922.2703517808
"PICs","Europe","Oceania",2010,"Calcium","mg",1156541.42451421,1300,889.647249626317
"PICs","Europe","Oceania",2010,"Zinc","mg",63777.4486196365,11,5797.94987451241
"PICs","Europe","Oceania",2010,"Iron","mg",122210.917450777,18,6789.49541393206
"PICs","Europe","Oceania",2010,"Vitamina","mcg",1338525.22479552,900,1487.2502497728
"PICs","Europe","Oceania",2010,"Vitaminb12","mcg",488696.654299691,2.4,203623.605958205
"PICs","Europe","Oceania",2011,"Protein","g",1006284.48423079,50,20125.6896846158
"PICs","Europe","Oceania",2011,"Fattyacids","g",20449.8323622853,1.4,14607.0231159181
"PICs","Europe","Oceania",2011,"Calcium","mg",342943.530790168,1300,263.802715992437
"PICs","Europe","Oceania",2011,"Zinc","mg",31827.7538509802,11,2893.43216827093
"PICs","Europe","Oceania",2011,"Iron","mg",63592.3423682061,18,3532.90790934478
"PICs","Europe","Oceania",2011,"Vitamina","mcg",699344.678360652,900,777.049642622946
"PICs","Europe","Oceania",2011,"Vitaminb12","mcg",254845.441699817,2.4,106185.600708257
"PICs","Europe","Oceania",2012,"Protein","g",783410.513894217,50,15668.2102778843
"PICs","Europe","Oceania",2012,"Fattyacids","g",24913.2235200194,1.4,17795.1596571567
"PICs","Europe","Oceania",2012,"Calcium","mg",338649.927150385,1300,260.499943961834
"PICs","Europe","Oceania",2012,"Zinc","mg",30572.7558771054,11,2779.34144337322
"PICs","Europe","Oceania",2012,"Iron","mg",66539.1637629272,18,3696.62020905151
"PICs","Europe","Oceania",2012,"Vitamina","mcg",504724.34390989,900,560.804826566544
"PICs","Europe","Oceania",2012,"Vitaminb12","mcg",290609.301083761,2.4,121087.2087849
"PICs","Europe","Oceania",2013,"Protein","g",1730404.37752827,50,34608.0875505655
"PICs","Europe","Oceania",2013,"Fattyacids","g",49077.6214197287,1.4,35055.4438712348
"PICs","Europe","Oceania",2013,"Calcium","mg",700590.261262836,1300,538.915585586797
"PICs","Europe","Oceania",2013,"Zinc","mg",63694.9941490654,11,5790.4540135514
"PICs","Europe","Oceania",2013,"Iron","mg",135701.71997492,18,7538.98444305111
"PICs","Europe","Oceania",2013,"Vitamina","mcg",1141130.00148987,900,1267.92222387764
"PICs","Europe","Oceania",2013,"Vitaminb12","mcg",580881.72300922,2.4,242034.051253842
"PICs","Europe","Oceania",2014,"Protein","g",2065521.67350315,50,41310.4334700631
"PICs","Europe","Oceania",2014,"Fattyacids","g",61875.4527558471,1.4,44196.7519684622
"PICs","Europe","Oceania",2014,"Calcium","mg",976274.245316432,1300,750.980188704948
"PICs","Europe","Oceania",2014,"Zinc","mg",75137.6535237925,11,6830.69577489022
"PICs","Europe","Oceania",2014,"Iron","mg",157319.897636755,18,8739.99431315305
"PICs","Europe","Oceania",2014,"Vitamina","mcg",1414216.51163716,900,1571.35167959685
"PICs","Europe","Oceania",2014,"Vitaminb12","mcg",651103.416216052,2.4,271293.090090022
"PICs","Europe","Oceania",2015,"Protein","g",5319723.29537925,50,106394.465907585
"PICs","Europe","Oceania",2015,"Fattyacids","g",145705.779693969,1.4,104075.556924264
"PICs","Europe","Oceania",2015,"Calcium","mg",2149934.37541425,1300,1653.79567339558
"PICs","Europe","Oceania",2015,"Zinc","mg",184524.372937746,11,16774.9429943405
"PICs","Europe","Oceania",2015,"Iron","mg",389442.046150436,18,21635.6692305798
"PICs","Europe","Oceania",2015,"Vitamina","mcg",3612530.22359342,900,4013.92247065936
"PICs","Europe","Oceania",2015,"Vitaminb12","mcg",1575843.19911833,2.4,656601.332965972
"PICs","Europe","Oceania",2016,"Protein","g",2280419.77651424,50,45608.3955302848
"PICs","Europe","Oceania",2016,"Fattyacids","g",59185.1192662926,1.4,42275.085190209
"PICs","Europe","Oceania",2016,"Calcium","mg",876610.940645205,1300,674.316108188619
"PICs","Europe","Oceania",2016,"Zinc","mg",79651.1177163584,11,7241.01070148713
"PICs","Europe","Oceania",2016,"Iron","mg",167395.449642495,18,9299.74720236085
"PICs","Europe","Oceania",2016,"Vitamina","mcg",1524708.47734209,900,1694.1205303801
"PICs","Europe","Oceania",2016,"Vitaminb12","mcg",697902.416819658,2.4,290792.673674857
"PICs","Europe","Oceania",2017,"Protein","g",2285784.77410091,50,45715.6954820181
"PICs","Europe","Oceania",2017,"Fattyacids","g",72539.0515104572,1.4,51813.6082217552
"PICs","Europe","Oceania",2017,"Calcium","mg",986886.462528427,1300,759.143432714175
"PICs","Europe","Oceania",2017,"Zinc","mg",89105.8291457848,11,8100.52992234408
"PICs","Europe","Oceania",2017,"Iron","mg",193857.425987221,18,10769.85699929
"PICs","Europe","Oceania",2017,"Vitamina","mcg",1473319.95287079,900,1637.02216985643
"PICs","Europe","Oceania",2017,"Vitaminb12","mcg",846371.290440816,2.4,352654.70435034
"PICs","Europe","Oceania",2018,"Protein","g",1533947.58316612,50,30678.9516633223
"PICs","Europe","Oceania",2018,"Fattyacids","g",52975.9604899239,1.4,37839.9717785171
"PICs","Europe","Oceania",2018,"Calcium","mg",696256.392073136,1300,535.581840056259
"PICs","Europe","Oceania",2018,"Zinc","mg",62266.7170622481,11,5660.61064202255
"PICs","Europe","Oceania",2018,"Iron","mg",137389.244398895,18,7632.7357999386
"PICs","Europe","Oceania",2018,"Vitamina","mcg",977521.106405429,900,1086.1345626727
"PICs","Europe","Oceania",2018,"Vitaminb12","mcg",604950.24363436,2.4,252062.601514317
"PICs","Europe","Oceania",2019,"Protein","g",5222736.97786885,50,104454.739557377
"PICs","Europe","Oceania",2019,"Fattyacids","g",172687.550524639,1.4,123348.250374742
"PICs","Europe","Oceania",2019,"Calcium","mg",2306428.37857712,1300,1774.17567582855
"PICs","Europe","Oceania",2019,"Zinc","mg",206882.936147807,11,18807.5396498006
"PICs","Europe","Oceania",2019,"Iron","mg",454087.157163506,18,25227.0642868615
"PICs","Europe","Oceania",2019,"Vitamina","mcg",3338059.20821208,900,3708.95467579119
"PICs","Europe","Oceania",2019,"Vitaminb12","mcg",1984988.94371517,2.4,827078.726547987
"PICs","Europe","Oceania",2020,"Protein","g",10504949.7014315,50,210098.99402863
"PICs","Europe","Oceania",2020,"Fattyacids","g",274265.068905102,1.4,195903.620646501
"PICs","Europe","Oceania",2020,"Calcium","mg",4141350.48700538,1300,3185.65422077337
"PICs","Europe","Oceania",2020,"Zinc","mg",370745.993625993,11,33704.1812387266
"PICs","Europe","Oceania",2020,"Iron","mg",774714.928294024,18,43039.7182385569
"PICs","Europe","Oceania",2020,"Vitamina","mcg",7058808.54449392,900,7843.12060499324
"PICs","Europe","Oceania",2020,"Vitaminb12","mcg",3259864.00511969,2.4,1358276.66879987
"PICs","Europe","PICs",2007,"Protein","g",494053.621638816,50,9881.07243277632
"PICs","Europe","PICs",2007,"Fattyacids","g",7904.91016893751,1.4,5646.36440638393
"PICs","Europe","PICs",2007,"Calcium","mg",151358.162161328,1300,116.429355508714
"PICs","Europe","PICs",2007,"Zinc","mg",14250.5626905954,11,1295.50569914504
"PICs","Europe","PICs",2007,"Iron","mg",27177.7148794429,18,1509.87304885794
"PICs","Europe","PICs",2007,"Vitamina","mcg",352789.36873917,900,391.988187487966
"PICs","Europe","PICs",2007,"Vitaminb12","mcg",103226.325800552,2.4,43010.9690835635
"PICs","Europe","PICs",2009,"Protein","g",3018661.53277528,50,60373.2306555057
"PICs","Europe","PICs",2009,"Fattyacids","g",109980.830137902,1.4,78557.7358127871
"PICs","Europe","PICs",2009,"Calcium","mg",1412165.19442018,1300,1086.28091878476
"PICs","Europe","PICs",2009,"Zinc","mg",126437.915355373,11,11494.3559413975
"PICs","Europe","PICs",2009,"Iron","mg",283662.709812364,18,15759.0394340202
"PICs","Europe","PICs",2009,"Vitamina","mcg",1853473.86547233,900,2059.41540608036
"PICs","Europe","PICs",2009,"Vitaminb12","mcg",1265403.87932733,2.4,527251.61638639
"PICs","Europe","PICs",2010,"Protein","g",35515.1012725932,50,710.302025451864
"PICs","Europe","PICs",2010,"Fattyacids","g",1309.28806184038,1.4,935.205758457412
"PICs","Europe","PICs",2010,"Calcium","mg",16785.7443825689,1300,12.9121110635146
"PICs","Europe","PICs",2010,"Zinc","mg",1501.88239212459,11,136.534762920417
"PICs","Europe","PICs",2010,"Iron","mg",3357.14887651379,18,186.508270917433
"PICs","Europe","PICs",2010,"Vitamina","mcg",22086.5057665381,900,24.5405619628201
"PICs","Europe","PICs",2010,"Vitaminb12","mcg",15018.8239212459,2.4,6257.84330051912
"PICs","Europe","PICs",2011,"Protein","g",5815465.73609067,50,116309.314721813
"PICs","Europe","PICs",2011,"Fattyacids","g",183303.379601862,1.4,130930.985429902
"PICs","Europe","PICs",2011,"Calcium","mg",2492332.55969019,1300,1917.17889206938
"PICs","Europe","PICs",2011,"Zinc","mg",225126.543528634,11,20466.049411694
"PICs","Europe","PICs",2011,"Iron","mg",492451.776913059,18,27358.4320507255
"PICs","Europe","PICs",2011,"Vitamina","mcg",3693456.15784444,900,4103.84017538271
"PICs","Europe","PICs",2011,"Vitaminb12","mcg",2145071.05832193,2.4,893779.607634138
"PICs","Europe","PICs",2012,"Protein","g",855459.601675538,50,17109.1920335108
"PICs","Europe","PICs",2012,"Fattyacids","g",31162.7612094025,1.4,22259.1151495732
"PICs","Europe","PICs",2012,"Calcium","mg",400141.000622994,1300,307.800769709995
"PICs","Europe","PICs",2012,"Zinc","mg",35826.8581246458,11,3256.98710224052
"PICs","Europe","PICs",2012,"Iron","mg",80381.1526064837,18,4465.61958924909
"PICs","Europe","PICs",2012,"Vitamina","mcg",525170.004616127,900,583.522227351252
"PICs","Europe","PICs",2012,"Vitaminb12","mcg",358562.708314695,2.4,149401.128464456
"PICs","Europe","PICs",2013,"Protein","g",2088899.10325112,50,41777.9820650223
"PICs","Europe","PICs",2013,"Fattyacids","g",49545.2588992294,1.4,35389.4706423067
"PICs","Europe","PICs",2013,"Calcium","mg",768435.586674276,1300,591.104297441751
"PICs","Europe","PICs",2013,"Zinc","mg",70640.9185284542,11,6421.90168440493
"PICs","Europe","PICs",2013,"Iron","mg",145444.617755153,18,8080.25654195292
"PICs","Europe","PICs",2013,"Vitamina","mcg",1420395.20187015,900,1578.21689096684
"PICs","Europe","PICs",2013,"Vitaminb12","mcg",601765.277577012,2.4,250735.532323755
"PICs","Europe","PICs",2014,"Protein","g",833724.680809789,50,16674.4936161958
"PICs","Europe","PICs",2014,"Fattyacids","g",25240.1600935443,1.4,18028.685781103
"PICs","Europe","PICs",2014,"Calcium","mg",348100.373132298,1300,267.769517794075
"PICs","Europe","PICs",2014,"Zinc","mg",30534.6005841409,11,2775.87278037644
"PICs","Europe","PICs",2014,"Iron","mg",65610.6980256876,18,3645.03877920487
"PICs","Europe","PICs",2014,"Vitamina","mcg",562088.254358559,900,624.542504842843
"PICs","Europe","PICs",2014,"Vitaminb12","mcg",271447.225834008,2.4,113103.01076417
"PICs","Europe","PICs",2015,"Protein","g",42995.4571049874,50,859.909142099748
"PICs","Europe","PICs",2015,"Fattyacids","g",1585.05640372118,1.4,1132.18314551513
"PICs","Europe","PICs",2015,"Calcium","mg",20321.2359451433,1300,15.6317199578025
"PICs","Europe","PICs",2015,"Zinc","mg",1818.21584772335,11,165.292349793032
"PICs","Europe","PICs",2015,"Iron","mg",4064.24718902866,18,225.791510501592
"PICs","Europe","PICs",2015,"Vitamina","mcg",26738.4683488728,900,29.7094092765253
"PICs","Europe","PICs",2015,"Vitaminb12","mcg",18182.1584772335,2.4,7575.89936551396
"PICs","Europe","PICs",2018,"Protein","g",1237154.17209566,50,24743.0834419133
"PICs","Europe","PICs",2018,"Fattyacids","g",45160.0303059558,1.4,32257.1645042541
"PICs","Europe","PICs",2018,"Calcium","mg",608135.805000805,1300,467.796773077542
"PICs","Europe","PICs",2018,"Zinc","mg",51944.1646111613,11,4722.19678283285
"PICs","Europe","PICs",2018,"Iron","mg",115036.614142915,18,6390.92300793973
"PICs","Europe","PICs",2018,"Vitamina","mcg",776678.188181144,900,862.975764645715
"PICs","Europe","PICs",2018,"Vitaminb12","mcg",513889.110384383,2.4,214120.46266016
"PICs","Europe","PICs",2020,"Protein","g",481758.942223204,50,9635.17884446408
"PICs","Europe","PICs",2020,"Fattyacids","g",11354.2481912298,1.4,8110.17727944989
"PICs","Europe","PICs",2020,"Calcium","mg",176646.856318265,1300,135.882197167896
"PICs","Europe","PICs",2020,"Zinc","mg",16245.2099394736,11,1476.83726722487
"PICs","Europe","PICs",2020,"Iron","mg",33406.724648595,18,1855.92914714417
"PICs","Europe","PICs",2020,"Vitamina","mcg",327902.45750517,900,364.336063894633
"PICs","Europe","PICs",2020,"Vitaminb12","mcg",138042.846716609,2.4,57517.852798587
"PICs","Oceania","Africa",2007,"Protein","g",583666.128164263,50,11673.3225632853
"PICs","Oceania","Africa",2007,"Fattyacids","g",16523.7812343407,1.4,11802.7008816719
"PICs","Oceania","Africa",2007,"Calcium","mg",5045763.91389211,1300,3881.35685684008
"PICs","Oceania","Africa",2007,"Zinc","mg",18867.8710626557,11,1715.26100569598
"PICs","Oceania","Africa",2007,"Iron","mg",62986.0908141695,18,3499.22726745386
"PICs","Oceania","Africa",2007,"Vitamina","mcg",574455.917569028,900,638.284352854475
"PICs","Oceania","Africa",2007,"Vitaminb12","mcg",138154.912786701,2.4,57564.5469944587
"PICs","Oceania","Africa",2008,"Protein","g",5502965.95160775,50,110059.319032155
"PICs","Oceania","Africa",2008,"Fattyacids","g",126639.673676921,1.4,90456.9097692295
"PICs","Oceania","Africa",2008,"Calcium","mg",38944000.2299352,1300,29956.9232537963
"PICs","Oceania","Africa",2008,"Zinc","mg",168226.17418666,11,15293.2885624236
"PICs","Oceania","Africa",2008,"Iron","mg",463641.580884373,18,25757.8656046874
"PICs","Oceania","Africa",2008,"Vitamina","mcg",6623643.49168731,900,7359.60387965257
"PICs","Oceania","Africa",2008,"Vitaminb12","mcg",528610.385179268,2.4,220254.327158028
"PICs","Oceania","Africa",2009,"Protein","g",39253937.8257547,50,785078.756515094
"PICs","Oceania","Africa",2009,"Fattyacids","g",1119350.88046089,1.4,799536.343186353
"PICs","Oceania","Africa",2009,"Calcium","mg",167790349.394155,1300,129069.499533966
"PICs","Oceania","Africa",2009,"Zinc","mg",1041652.20162283,11,94695.6546929844
"PICs","Oceania","Africa",2009,"Iron","mg",2309294.11280855,18,128294.117378253
"PICs","Oceania","Africa",2009,"Vitamina","mcg",30274979.503172,900,33638.8661146356
"PICs","Oceania","Africa",2009,"Vitaminb12","mcg",6965002.15384226,2.4,2902084.23076761
"PICs","Oceania","Africa",2010,"Protein","g",183011279.510346,50,3660225.59020691
"PICs","Oceania","Africa",2010,"Fattyacids","g",4530775.04524464,1.4,3236267.88946046
"PICs","Oceania","Africa",2010,"Calcium","mg",232556411.464412,1300,178889.547280317
"PICs","Oceania","Africa",2010,"Zinc","mg",5413062.74448462,11,492096.613134965
"PICs","Oceania","Africa",2010,"Iron","mg",6498325.96946205,18,361018.109414558
"PICs","Oceania","Africa",2010,"Vitamina","mcg",163493247.902437,900,181659.164336041
"PICs","Oceania","Africa",2010,"Vitaminb12","mcg",19990879.6480087,2.4,8329533.18667031
"PICs","Oceania","Africa",2011,"Protein","g",14955766.3032414,50,299115.326064829
"PICs","Oceania","Africa",2011,"Fattyacids","g",399454.286178794,1.4,285324.49012771
"PICs","Oceania","Africa",2011,"Calcium","mg",41745769.7583518,1300,32112.1305833475
"PICs","Oceania","Africa",2011,"Zinc","mg",454087.907627665,11,41280.7188752423
"PICs","Oceania","Africa",2011,"Iron","mg",671144.943534229,18,37285.8301963461
"PICs","Oceania","Africa",2011,"Vitamina","mcg",13354755.9932867,900,14838.6177703186
"PICs","Oceania","Africa",2011,"Vitaminb12","mcg",2127219.77304862,2.4,886341.572103591
"PICs","Oceania","Africa",2012,"Protein","g",32722231.534081,50,654444.63068162
"PICs","Oceania","Africa",2012,"Fattyacids","g",1035722.01503979,1.4,739801.439314135
"PICs","Oceania","Africa",2012,"Calcium","mg",24037146.6335341,1300,18490.1127950262
"PICs","Oceania","Africa",2012,"Zinc","mg",1236586.28383142,11,112416.934893766
"PICs","Oceania","Africa",2012,"Iron","mg",2375448.87271688,18,131969.381817604
"PICs","Oceania","Africa",2012,"Vitamina","mcg",22558306.5732978,900,25064.785081442
"PICs","Oceania","Africa",2012,"Vitaminb12","mcg",10362238.1578996,2.4,4317599.23245817
"PICs","Oceania","Africa",2013,"Protein","g",40900605.0980429,50,818012.101960858
"PICs","Oceania","Africa",2013,"Fattyacids","g",429909.393517366,1.4,307078.13822669
"PICs","Oceania","Africa",2013,"Calcium","mg",10741230.5709329,1300,8262.48505456377
"PICs","Oceania","Africa",2013,"Zinc","mg",1035087.70644017,11,94098.8824036515
"PICs","Oceania","Africa",2013,"Iron","mg",1824733.99027782,18,101374.11057099
"PICs","Oceania","Africa",2013,"Vitamina","mcg",30197758.9636307,900,33553.0655151452
"PICs","Oceania","Africa",2013,"Vitaminb12","mcg",6243679.66521213,2.4,2601533.19383839
"PICs","Oceania","Africa",2014,"Protein","g",39602380.2130276,50,792047.604260552
"PICs","Oceania","Africa",2014,"Fattyacids","g",1668800.39883835,1.4,1192000.28488454
"PICs","Oceania","Africa",2014,"Calcium","mg",59743697.2819686,1300,45956.6902168989
"PICs","Oceania","Africa",2014,"Zinc","mg",1202802.10808688,11,109345.646189716
"PICs","Oceania","Africa",2014,"Iron","mg",1944611.81863295,18,108033.989924053
"PICs","Oceania","Africa",2014,"Vitamina","mcg",22965425.6419753,900,25517.1396021948
"PICs","Oceania","Africa",2014,"Vitaminb12","mcg",10431706.9591296,2.4,4346544.56630398
"PICs","Oceania","Africa",2015,"Protein","g",126470365.935405,50,2529407.3187081
"PICs","Oceania","Africa",2015,"Fattyacids","g",3571581.15372251,1.4,2551129.39551608
"PICs","Oceania","Africa",2015,"Calcium","mg",93190188.9616758,1300,71684.7607397506
"PICs","Oceania","Africa",2015,"Zinc","mg",4447099.7903097,11,404281.799119064
