"SourceContinent","ExporterContinent","ConsumerContinent","year","Nutrient","Unit","Value"
"Africa","Oceania","PICs",2013,"Fattyacids","g",1317955.06513339
"Africa","Oceania","PICs",2013,"Calcium","mg",54039589.9154832
"Africa","Oceania","PICs",2013,"Zinc","mg",896465.037452767
"Africa","Oceania","PICs",2013,"Iron","mg",1538520.02506995
"Africa","Oceania","PICs",2013,"Vitamina","mcg",32622004.3328232
"Africa","Oceania","PICs",2013,"Vitaminb12","mcg",11343392.033512
"Africa","Oceania","PICs",2014,"Protein","g",111371685.041429
"Africa","Oceania","PICs",2014,"Fattyacids","g",10491121.3803394
"Africa","Oceania","PICs",2014,"Calcium","mg",434163122.828412
"Africa","Oceania","PICs",2014,"Zinc","mg",7080475.67804103
"Africa","Oceania","PICs",2014,"Iron","mg",12002018.8799178
"Africa","Oceania","PICs",2014,"Vitamina","mcg",250751643.52895
"Africa","Oceania","PICs",2014,"Vitaminb12","mcg",87951072.1734189
"Africa","Oceania","PICs",2015,"Protein","g",76652797.0335084
"Africa","Oceania","PICs",2015,"Fattyacids","g",7208290.23305395
"Africa","Oceania","PICs",2015,"Calcium","mg",284024065.735429
"Africa","Oceania","PICs",2015,"Zinc","mg",4505769.52224274
"Africa","Oceania","PICs",2015,"Iron","mg",7558175.4998528
"Africa","Oceania","PICs",2015,"Vitamina","mcg",153294727.534907
"Africa","Oceania","PICs",2015,"Vitaminb12","mcg",53723158.9734682
"Africa","Oceania","PICs",2016,"Protein","g",42959581.0366074
"Africa","Oceania","PICs",2016,"Fattyacids","g",4025613.74971883
"Africa","Oceania","PICs",2016,"Calcium","mg",159847871.521945
"Africa","Oceania","PICs",2016,"Zinc","mg",2445092.95631555
"Africa","Oceania","PICs",2016,"Iron","mg",3968946.8508376
"Africa","Oceania","PICs",2016,"Vitamina","mcg",76484561.3068164
"Africa","Oceania","PICs",2016,"Vitaminb12","mcg",27129981.9978338
"Africa","Oceania","PICs",2017,"Protein","g",29771345.9018365
"Africa","Oceania","PICs",2017,"Fattyacids","g",2471528.66559356
"Africa","Oceania","PICs",2017,"Calcium","mg",102150343.459086
"Africa","Oceania","PICs",2017,"Zinc","mg",1583528.59979076
"Africa","Oceania","PICs",2017,"Iron","mg",2635461.03261272
"Africa","Oceania","PICs",2017,"Vitamina","mcg",60424480.6259262
"Africa","Oceania","PICs",2017,"Vitaminb12","mcg",17970576.1311634
"Africa","Oceania","PICs",2018,"Protein","g",10911886.2487372
"Africa","Oceania","PICs",2018,"Fattyacids","g",989079.773827287
"Africa","Oceania","PICs",2018,"Calcium","mg",36402222.0967858
"Africa","Oceania","PICs",2018,"Zinc","mg",563393.312511929
"Africa","Oceania","PICs",2018,"Iron","mg",927476.595896412
"Africa","Oceania","PICs",2018,"Vitamina","mcg",18159109.4533521
"Africa","Oceania","PICs",2018,"Vitaminb12","mcg",6236158.6027747
"Africa","Oceania","PICs",2019,"Protein","g",2364349.15677456
"Africa","Oceania","PICs",2019,"Fattyacids","g",58988.9086883398
"Africa","Oceania","PICs",2019,"Calcium","mg",4931876.50695591
"Africa","Oceania","PICs",2019,"Zinc","mg",316090.845692043
"Africa","Oceania","PICs",2019,"Iron","mg",351100.11715242
"Africa","Oceania","PICs",2019,"Vitamina","mcg",4550514.21789487
"Africa","Oceania","PICs",2019,"Vitaminb12","mcg",1977098.22962443
"Africa","Oceania","PICs",2020,"Protein","g",3393.68009944415
"Africa","Oceania","PICs",2020,"Fattyacids","g",316.554938164819
"Africa","Oceania","PICs",2020,"Calcium","mg",11133.1561040099
"Africa","Oceania","PICs",2020,"Zinc","mg",169.684004972208
"Africa","Oceania","PICs",2020,"Iron","mg",282.80667495368
"Africa","Oceania","PICs",2020,"Vitamina","mcg",5467.59571577114
"Africa","Oceania","PICs",2020,"Vitaminb12","mcg",1885.37783302453
"Africa","PICs","Africa",2009,"Protein","g",911412.25187721
"Africa","PICs","Africa",2009,"Fattyacids","g",54661.9456099723
"Africa","PICs","Africa",2009,"Calcium","mg",2373335.13378
"Africa","PICs","Africa",2009,"Zinc","mg",43662.375810203
"Africa","PICs","Africa",2009,"Iron","mg",66826.4486782951
"Africa","PICs","Africa",2009,"Vitamina","mcg",1505798.71305217
"Africa","PICs","Africa",2009,"Vitaminb12","mcg",446636.557483741
"Africa","PICs","Africa",2010,"Protein","g",1375776.76375879
"Africa","PICs","Africa",2010,"Fattyacids","g",96292.9469425362
"Africa","PICs","Africa",2010,"Calcium","mg",4481692.91076257
"Africa","PICs","Africa",2010,"Zinc","mg",75140.6264962755
"Africa","PICs","Africa",2010,"Iron","mg",130750.609209207
"Africa","PICs","Africa",2010,"Vitamina","mcg",4079663.85638315
"Africa","PICs","Africa",2010,"Vitaminb12","mcg",829722.020015451
"Africa","PICs","Africa",2011,"Protein","g",17011613.6442958
"Africa","PICs","Africa",2011,"Fattyacids","g",1596326.45119258
"Africa","PICs","Africa",2011,"Calcium","mg",77653159.9703883
"Africa","PICs","Africa",2011,"Zinc","mg",1192552.12070271
"Africa","PICs","Africa",2011,"Iron","mg",1786694.8795297
"Africa","PICs","Africa",2011,"Vitamina","mcg",33469363.9740359
"Africa","PICs","Africa",2011,"Vitaminb12","mcg",12345244.0454906
"Africa","PICs","Africa",2013,"Protein","g",255484.716484155
"Africa","PICs","Africa",2013,"Fattyacids","g",24196.7006617268
"Africa","PICs","Africa",2013,"Calcium","mg",986792.820282715
"Africa","PICs","Africa",2013,"Zinc","mg",16424.0174882671
"Africa","PICs","Africa",2013,"Iron","mg",28387.1907204617
"Africa","PICs","Africa",2013,"Vitamina","mcg",608296.944009893
"Africa","PICs","Africa",2013,"Vitaminb12","mcg",212228.044910118
"Africa","PICs","Africa",2014,"Protein","g",2765977.52351589
"Africa","PICs","Africa",2014,"Fattyacids","g",261680.132398898
"Africa","PICs","Africa",2014,"Calcium","mg",10597187.5482686
"Africa","PICs","Africa",2014,"Zinc","mg",177394.105271754
"Africa","PICs","Africa",2014,"Iron","mg",299685.372199222
"Africa","PICs","Africa",2014,"Vitamina","mcg",6377255.51479229
"Africa","PICs","Africa",2014,"Vitaminb12","mcg",2237316.16973074
"Africa","PICs","Africa",2015,"Protein","g",706996.180419548
"Africa","PICs","Africa",2015,"Fattyacids","g",66713.6899966413
"Africa","PICs","Africa",2015,"Calcium","mg",2631033.94959619
"Africa","PICs","Africa",2015,"Zinc","mg",43002.2118020057
"Africa","PICs","Africa",2015,"Iron","mg",73796.0204425173
"Africa","PICs","Africa",2015,"Vitamina","mcg",1551428.88498691
"Africa","PICs","Africa",2015,"Vitaminb12","mcg",540155.264904737
"Africa","PICs","Africa",2016,"Protein","g",2428162.01339433
"Africa","PICs","Africa",2016,"Fattyacids","g",227841.99906055
"Africa","PICs","Africa",2016,"Calcium","mg",9455885.11317076
"Africa","PICs","Africa",2016,"Zinc","mg",144071.673761147
"Africa","PICs","Africa",2016,"Iron","mg",231211.261017796
"Africa","PICs","Africa",2016,"Vitamina","mcg",4421901.89524663
"Africa","PICs","Africa",2016,"Vitaminb12","mcg",1585306.84788806
"Africa","PICs","Africa",2017,"Protein","g",1678597.59429139
"Africa","PICs","Africa",2017,"Fattyacids","g",157501.477358674
"Africa","PICs","Africa",2017,"Calcium","mg",7295036.4164707
"Africa","PICs","Africa",2017,"Zinc","mg",106966.045708978
"Africa","PICs","Africa",2017,"Iron","mg",161885.221488044
"Africa","PICs","Africa",2017,"Vitamina","mcg",2879324.65763484
"Africa","PICs","Africa",2017,"Vitaminb12","mcg",1076177.56392628
"Africa","PICs","Africa",2018,"Protein","g",519799.868410456
"Africa","PICs","Africa",2018,"Fattyacids","g",48721.3612216024
"Africa","PICs","Africa",2018,"Calcium","mg",1996705.37903139
"Africa","PICs","Africa",2018,"Zinc","mg",30253.6840054146
"Africa","PICs","Africa",2018,"Iron","mg",48448.5235809718
"Africa","PICs","Africa",2018,"Vitamina","mcg",919412.734996074
"Africa","PICs","Africa",2018,"Vitaminb12","mcg",329309.739560121
"Africa","PICs","Africa",2019,"Protein","g",48020.9003267128
"Africa","PICs","Africa",2019,"Fattyacids","g",4479.28286936394
"Africa","PICs","Africa",2019,"Calcium","mg",241906.088633339
"Africa","PICs","Africa",2019,"Zinc","mg",3225.4670987091
"Africa","PICs","Africa",2019,"Iron","mg",4242.97359463258
"Africa","PICs","Africa",2019,"Vitamina","mcg",58068.4540227385
"Africa","PICs","Africa",2019,"Vitaminb12","mcg",24627.8068029962
"Africa","PICs","Americas",2007,"Protein","g",4047930.75878894
"Africa","PICs","Americas",2007,"Fattyacids","g",319098.618970627
"Africa","PICs","Americas",2007,"Calcium","mg",11934909.7796985
"Africa","PICs","Americas",2007,"Zinc","mg",235507.569729759
"Africa","PICs","Americas",2007,"Iron","mg",428947.141625078
"Africa","PICs","Americas",2007,"Vitamina","mcg",7711399.55106942
"Africa","PICs","Americas",2007,"Vitaminb12","mcg",2901167.92338443
"Africa","PICs","Americas",2008,"Protein","g",170745720.084217
"Africa","PICs","Americas",2008,"Fattyacids","g",13138177.2773474
"Africa","PICs","Americas",2008,"Calcium","mg",526756571.938761
"Africa","PICs","Americas",2008,"Zinc","mg",9352373.51112326
"Africa","PICs","Americas",2008,"Iron","mg",16644182.8440148
"Africa","PICs","Americas",2008,"Vitamina","mcg",376538563.136818
"Africa","PICs","Americas",2008,"Vitaminb12","mcg",111708550.62345
"Africa","PICs","Americas",2009,"Protein","g",120887390.375095
"Africa","PICs","Americas",2009,"Fattyacids","g",9248306.76303818
"Africa","PICs","Americas",2009,"Calcium","mg",359650559.389466
"Africa","PICs","Americas",2009,"Zinc","mg",5958968.89687664
"Africa","PICs","Americas",2009,"Iron","mg",10087232.4121438
"Africa","PICs","Americas",2009,"Vitamina","mcg",196252384.154097
"Africa","PICs","Americas",2009,"Vitaminb12","mcg",68304672.729782
"Africa","PICs","Americas",2010,"Protein","g",85749158.0636985
"Africa","PICs","Americas",2010,"Fattyacids","g",7532950.97139666
"Africa","PICs","Americas",2010,"Calcium","mg",311745732.399116
"Africa","PICs","Americas",2010,"Zinc","mg",5217545.47902148
"Africa","PICs","Americas",2010,"Iron","mg",9020001.50535973
"Africa","PICs","Americas",2010,"Vitamina","mcg",206162063.401847
"Africa","PICs","Americas",2010,"Vitaminb12","mcg",64897371.3315538
"Africa","PICs","Americas",2011,"Protein","g",4200028.5985074
"Africa","PICs","Americas",2011,"Fattyacids","g",299380.187158117
"Africa","PICs","Americas",2011,"Calcium","mg",12917584.8231068
"Africa","PICs","Americas",2011,"Zinc","mg",251277.404826161
"Africa","PICs","Americas",2011,"Iron","mg",348603.033636696
"Africa","PICs","Americas",2011,"Vitamina","mcg",7218749.83998439
"Africa","PICs","Americas",2011,"Vitaminb12","mcg",1433576.18200943
"Africa","PICs","Americas",2012,"Protein","g",29790471.8877623
"Africa","PICs","Americas",2012,"Fattyacids","g",2396974.5526297
"Africa","PICs","Americas",2012,"Calcium","mg",97447219.6419879
"Africa","PICs","Americas",2012,"Zinc","mg",1748745.7232822
"Africa","PICs","Americas",2012,"Iron","mg",2941484.63762781
"Africa","PICs","Americas",2012,"Vitamina","mcg",64159976.1381381
"Africa","PICs","Americas",2012,"Vitaminb12","mcg",20108844.8050096
"Africa","PICs","Americas",2013,"Protein","g",2260188.69120461
"Africa","PICs","Americas",2013,"Fattyacids","g",70632.4792816436
"Africa","PICs","Americas",2013,"Calcium","mg",2385633.55246479
"Africa","PICs","Americas",2013,"Zinc","mg",75720.9615439747
"Africa","PICs","Americas",2013,"Iron","mg",117211.335691481
"Africa","PICs","Americas",2013,"Vitamina","mcg",2048483.76019991
"Africa","PICs","Americas",2013,"Vitaminb12","mcg",452065.329471273
"Africa","PICs","Americas",2014,"Protein","g",6404494.14410377
"Africa","PICs","Americas",2014,"Fattyacids","g",194588.805154943
"Africa","PICs","Americas",2014,"Calcium","mg",6499702.64662729
"Africa","PICs","Americas",2014,"Zinc","mg",189561.747689224
"Africa","PICs","Americas",2014,"Iron","mg",262143.186920085
"Africa","PICs","Americas",2014,"Vitamina","mcg",6222049.78003708
"Africa","PICs","Americas",2014,"Vitaminb12","mcg",677131.770608052
"Africa","PICs","Americas",2015,"Protein","g",699512.285940019
"Africa","PICs","Americas",2015,"Fattyacids","g",33631.515816093
"Africa","PICs","Americas",2015,"Calcium","mg",768865.467809945
"Africa","PICs","Americas",2015,"Zinc","mg",23353.8177191239
"Africa","PICs","Americas",2015,"Iron","mg",42652.2452652325
"Africa","PICs","Americas",2015,"Vitamina","mcg",906141.577489859
"Africa","PICs","Americas",2015,"Vitaminb12","mcg",131879.641475294
"Africa","PICs","Americas",2016,"Protein","g",3365916.13617652
"Africa","PICs","Americas",2016,"Fattyacids","g",47761.8275994534
"Africa","PICs","Americas",2016,"Calcium","mg",1526803.06181377
"Africa","PICs","Americas",2016,"Zinc","mg",91008.5791762215
"Africa","PICs","Americas",2016,"Iron","mg",157139.058594932
"Africa","PICs","Americas",2016,"Vitamina","mcg",2562915.93467713
"Africa","PICs","Americas",2016,"Vitaminb12","mcg",571419.654732449
"Africa","PICs","Americas",2017,"Protein","g",9232400.19499543
"Africa","PICs","Americas",2017,"Fattyacids","g",371059.759363923
"Africa","PICs","Americas",2017,"Calcium","mg",17811207.9786328
"Africa","PICs","Americas",2017,"Zinc","mg",355207.555073136
"Africa","PICs","Americas",2017,"Iron","mg",464920.849971274
"Africa","PICs","Americas",2017,"Vitamina","mcg",9419116.14985145
"Africa","PICs","Americas",2017,"Vitaminb12","mcg",2296941.96918607
"Africa","PICs","Americas",2018,"Protein","g",12555240.4441183
"Africa","PICs","Americas",2018,"Fattyacids","g",862000.588910446
"Africa","PICs","Americas",2018,"Calcium","mg",32793797.5490208
"Africa","PICs","Americas",2018,"Zinc","mg",652768.711048171
"Africa","PICs","Americas",2018,"Iron","mg",998277.750629308
"Africa","PICs","Americas",2018,"Vitamina","mcg",16752088.3583072
"Africa","PICs","Americas",2018,"Vitaminb12","mcg",6219001.51181352
"Africa","PICs","Americas",2019,"Protein","g",4325098.99043787
"Africa","PICs","Americas",2019,"Fattyacids","g",307474.348256714
"Africa","PICs","Americas",2019,"Calcium","mg",9870024.50561651
"Africa","PICs","Americas",2019,"Zinc","mg",261501.229766225
"Africa","PICs","Americas",2019,"Iron","mg",295268.898201903
"Africa","PICs","Americas",2019,"Vitamina","mcg",4061227.03691478
"Africa","PICs","Americas",2019,"Vitaminb12","mcg",1950305.59348589
"Africa","PICs","Americas",2020,"Protein","g",911559.186443181
"Africa","PICs","Americas",2020,"Fattyacids","g",85601.3410136066
"Africa","PICs","Americas",2020,"Calcium","mg",3223431.6759461
"Africa","PICs","Americas",2020,"Zinc","mg",51298.6233924841
"Africa","PICs","Americas",2020,"Iron","mg",87086.7790070081
"Africa","PICs","Americas",2020,"Vitamina","mcg",1776903.36417042
"Africa","PICs","Americas",2020,"Vitaminb12","mcg",616597.52271173
"Africa","PICs","Asia",2007,"Protein","g",15249545.7026857
"Africa","PICs","Asia",2007,"Fattyacids","g",1440760.40186484
"Africa","PICs","Asia",2007,"Calcium","mg",58694738.6459623
"Africa","PICs","Asia",2007,"Zinc","mg",978993.603629103
"Africa","PICs","Asia",2007,"Iron","mg",1693388.00672761
"Africa","PICs","Asia",2007,"Vitamina","mcg",36201738.5097782
"Africa","PICs","Asia",2007,"Vitaminb12","mcg",12642874.9974711
"Africa","PICs","Asia",2008,"Protein","g",378158359.882003
"Africa","PICs","Asia",2008,"Fattyacids","g",33333115.6612986
"Africa","PICs","Asia",2008,"Calcium","mg",1349154275.4748
"Africa","PICs","Asia",2008,"Zinc","mg",22655721.9277282
"Africa","PICs","Asia",2008,"Iron","mg",39298558.9076419
"Africa","PICs","Asia",2008,"Vitamina","mcg",835817732.752753
"Africa","PICs","Asia",2008,"Vitaminb12","mcg",286083766.390603
"Africa","PICs","Asia",2009,"Protein","g",463691892.091116
"Africa","PICs","Asia",2009,"Fattyacids","g",38756262.2990898
"Africa","PICs","Asia",2009,"Calcium","mg",1585560276.40527
"Africa","PICs","Asia",2009,"Zinc","mg",26878917.071307
"Africa","PICs","Asia",2009,"Iron","mg",45082610.1871734
"Africa","PICs","Asia",2009,"Vitamina","mcg",969057589.62764
"Africa","PICs","Asia",2009,"Vitaminb12","mcg",325900654.377547
"Africa","PICs","Asia",2010,"Protein","g",655362176.92996
"Africa","PICs","Asia",2010,"Fattyacids","g",58428200.7398449
"Africa","PICs","Asia",2010,"Calcium","mg",2447716108.78593
"Africa","PICs","Asia",2010,"Zinc","mg",40399352.1113022
"Africa","PICs","Asia",2010,"Iron","mg",69476625.3939609
"Africa","PICs","Asia",2010,"Vitamina","mcg",1609870189.16777
"Africa","PICs","Asia",2010,"Vitaminb12","mcg",504595501.746139
"Africa","PICs","Asia",2011,"Protein","g",40717528.9473671
"Africa","PICs","Asia",2011,"Fattyacids","g",3178409.70082158
"Africa","PICs","Asia",2011,"Calcium","mg",139695960.352208
"Africa","PICs","Asia",2011,"Zinc","mg",2463096.97121791
"Africa","PICs","Asia",2011,"Iron","mg",3317825.93831027
"Africa","PICs","Asia",2011,"Vitamina","mcg",74269648.4848234
"Africa","PICs","Asia",2011,"Vitaminb12","mcg",15485643.7883286
"Africa","PICs","Asia",2012,"Protein","g",358860185.638662
"Africa","PICs","Asia",2012,"Fattyacids","g",29841683.7032004
"Africa","PICs","Asia",2012,"Calcium","mg",1265442211.07507
"Africa","PICs","Asia",2012,"Zinc","mg",21198180.5963066
"Africa","PICs","Asia",2012,"Iron","mg",34623677.7395154
"Africa","PICs","Asia",2012,"Vitamina","mcg",845475339.786239
"Africa","PICs","Asia",2012,"Vitaminb12","mcg",236071603.148628
"Africa","PICs","Asia",2013,"Protein","g",23876460.5849661
"Africa","PICs","Asia",2013,"Fattyacids","g",1863629.71949803
"Africa","PICs","Asia",2013,"Calcium","mg",78817137.7553279
"Africa","PICs","Asia",2013,"Zinc","mg",1356924.30852972
"Africa","PICs","Asia",2013,"Iron","mg",2296503.40368744
"Africa","PICs","Asia",2013,"Vitamina","mcg",46077405.0140391
"Africa","PICs","Asia",2013,"Vitaminb12","mcg",15169462.6245577
"Africa","PICs","Asia",2014,"Protein","g",47289410.572009
"Africa","PICs","Asia",2014,"Fattyacids","g",4195037.35370797
"Africa","PICs","Asia",2014,"Calcium","mg",172236541.386168
"Africa","PICs","Asia",2014,"Zinc","mg",2907559.73129706
"Africa","PICs","Asia",2014,"Iron","mg",4797945.7704594
"Africa","PICs","Asia",2014,"Vitamina","mcg",101306051.93857
"Africa","PICs","Asia",2014,"Vitaminb12","mcg",35147047.8008789
"Africa","PICs","Asia",2015,"Protein","g",17942038.4536651
"Africa","PICs","Asia",2015,"Fattyacids","g",1557169.7981786
"Africa","PICs","Asia",2015,"Calcium","mg",61717344.0788008
"Africa","PICs","Asia",2015,"Zinc","mg",1019376.81092464
"Africa","PICs","Asia",2015,"Iron","mg",1703900.88081631
"Africa","PICs","Asia",2015,"Vitamina","mcg",35679893.9248049
"Africa","PICs","Asia",2015,"Vitaminb12","mcg",12147915.2471687
"Africa","PICs","Asia",2016,"Protein","g",21318620.3673258
"Africa","PICs","Asia",2016,"Fattyacids","g",1824143.08288536
"Africa","PICs","Asia",2016,"Calcium","mg",77754953.3867553
"Africa","PICs","Asia",2016,"Zinc","mg",1203421.81615355
"Africa","PICs","Asia",2016,"Iron","mg",1878240.65702782
"Africa","PICs","Asia",2016,"Vitamina","mcg",35797466.1813065
"Africa","PICs","Asia",2016,"Vitaminb12","mcg",12507995.8123429
"Africa","PICs","Asia",2017,"Protein","g",35378387.1547048
"Africa","PICs","Asia",2017,"Fattyacids","g",2336708.7803992
"Africa","PICs","Asia",2017,"Calcium","mg",124668483.50271
"Africa","PICs","Asia",2017,"Zinc","mg",1923764.33163625
"Africa","PICs","Asia",2017,"Iron","mg",2587179.5456534
"Africa","PICs","Asia",2017,"Vitamina","mcg",47758959.8884562
"Africa","PICs","Asia",2017,"Vitaminb12","mcg",14731689.6449375
"Africa","PICs","Asia",2018,"Protein","g",82729477.8278959
"Africa","PICs","Asia",2018,"Fattyacids","g",6039381.44765424
"Africa","PICs","Asia",2018,"Calcium","mg",280868809.396705
"Africa","PICs","Asia",2018,"Zinc","mg",4477870.24516881
"Africa","PICs","Asia",2018,"Iron","mg",6284531.1093848
"Africa","PICs","Asia",2018,"Vitamina","mcg",119336749.034743
"Africa","PICs","Asia",2018,"Vitaminb12","mcg",39740846.4543061
"Africa","PICs","Asia",2019,"Protein","g",13871384.6300559
"Africa","PICs","Asia",2019,"Fattyacids","g",692517.02745975
